taxa;X1;X10;X100;X101;X102;X103;X104;X105;X106;X107;X108;X109;X11;X110;X111;X112;X113;X114;X115;X116;X117;X118;X119;X12;X120;X121;X122;X123;X124;X125;X126;X127;X128;X129;X13;X130;X131;X132;X133;X134;X135;X136;X137;X138;X139;X14;X15;X16;X17;X18;X19;X2;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X3;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X4;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X5;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X6;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X7;X70;X71;X72;X73;X74;X75;X76;X77;X78;X79;X8;X80;X81;X82;X83;X84;X85;X86;X87;X88;X89;X9;X90;X91;X92;X93;X94;X95;X96;X97;X98;X99
"Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;LWQ8";0;0;0;0;0;0;0;0;0;0;0;0;0;0.016405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae";0;0;0;0;0;0;0;0;0;0;0;0;0;0.016405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;PAUC34f;others;";0.027495;0.0272;0;0;0.040067;0;0.229358;0;0.043427;0;0;0;0;0;0;0;0;0;0;0.013881;0;0;0;0.109177;0;0.028325;0.047774;0;0.029312;0.038564;0.110865;0.042344;0;0;0.070464;0.052899;0.017788;0;0;0.010786;0;0;0;0;0;0.044162;0.022402;0.060785;0.082644;0.287917;0.129689;0.0934;0.024013;0.017248;0.104535;0.134815;0.125195;0;0.088398;0.026015;0.155237;0;0.223753;0.012956;0.010105;0.04389;0.120605;0.041599;0.03503;0.068029;0.08848;0.057737;0;0.097327;0;0.016221;0.096703;0.094683;0;0;0.051015;0.052644;0.083598;0;0.051253;0.217824;0.074448;0.093972;0.168689;0.125913;0.1027;0.039339;0;0;0.030642;0.026164;0.152174;0.026152;0.028003;0.029278;0.153628;0.178595;0.112108;0.064019;0;0.150981;0.020698;0.066689;0.105733;0.131159;0.24453;0.149229;0.125776;0;0.070855;0.05228;0;0.111111;0;0;0.033847;0.068876;0;0;0.05581;0;0.05041;0;0;0.050194;0;0.073122;0;0;0.018005;0.020809;0;0;0
"Bacteria;Planctomycetota;028H05-P-BN-P5;others;";0.027495;0;0;0;0.072121;0;0;0;0.054282;0.058462;0;0;0;0;0;0;0;0;0;0;0.018971;0;0;0.041992;0;0.01545;0;0;0;0;0;0;0.053401;0;0.022252;0;0.005082;0.010684;0;0;0;0;0;0;0;0;0;0.045589;0.030992;0;0;0;0;0.047429;0.077264;0.003548;0;0;0.110497;0.039022;0;0;0;0;0.025263;0.16929;0.03711;0;0;0.052911;0.017696;0;0;0.004424;0;0.081104;0;0.007283;0.041946;0;0;0.114858;0.032509;0;0;0.027228;0.120976;0.055617;0.015914;0;0;0.031472;0.194688;0.08351;0.045963;0.026164;0;0.047073;0.308036;0.102474;0;0;0;0.016847;0;0;0.051744;0.003982;0.075995;0.149897;0.042958;0.049743;0;0;0;0.063286;0;0.044444;0;0;0.10154;0.084182;0;0;0.011162;0.155602;0.041245;0;0;0.028682;0;0.011546;0;0;0;0.017836;0;0;0
"Bacteria;Planctomycetota;BD7-11;others;";0.371185;0;0.0236;0;0.248417;0;0;0.010835;0.249697;0.399494;0;0;0.410002;0;0.014641;0.125509;0;0;0.090926;0;0.025294;0;0;0.533298;0;0.206;0.030911;0.009485;0;0.032631;0;0.016938;0.009709;0.010262;0.070464;0;0.076236;0.090814;0;0.006163;0;0.129668;0;0;0;0;0.028002;0.106374;0.061984;0.057584;0.036578;0.04203;0;0.219902;0.421773;0.061493;0.047205;0.498753;0.309393;0.14308;0.036526;0;0.0537;0;0.434521;0.82764;0.204101;0.0064;0;0.208622;0.053088;0;0.03992;0.030968;0.082919;0.032442;0.017582;0.007283;0;0.007342;0.239375;0.263216;0.141647;0;0.041003;0.108912;0.632795;0.354795;0.442406;0.099403;0;0.330449;0.653598;0.227757;0.168531;0.209312;0;0.172603;0.462054;0.248866;0.034139;0.068691;0.392377;0.272927;0;0.251635;0.465696;0.061713;0.680653;0.543375;0.456016;0.232134;0.017968;0.550459;0.094474;0.244888;0;0;0.045065;0;0.304621;0.55866;0;0.018993;0.541357;0.155601;0.256634;0;0;0.14341;0.06967;0.13085;0;0.0326;0.042012;0.312134;0.045798;0;0.119539
"Bacteria;Planctomycetota;Brocadiae;Brocadiales;Brocadiaceae";0;0;0.29893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.142147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Planctomycetota;Brocadiae;Brocadiales;others";0;0;0.0236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.030229;0;0;0;0.003082;0.01282;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.026164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.021734
"Bacteria;Planctomycetota;Brocadiae;Brocadiales;Scalinduaceae";0;0;0;0;0;0;0;0.006501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014656;0.03263;0;0;0;0;0;0.007557;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014396;0;0;0;0;0.019998;0;0;0;0;0;0;0;0;0;0;0;0;0.0064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.027866;0;0;0.036304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006828;0;0;0.030325;0;0;0;0.019907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0326;0.054015;0;0;0;0.065203
"Bacteria;Planctomycetota;Brocadiae;SM23-32;others";0;0;0;0;0;0;0;0;0;0;0.01768;0.019938;0;0.03281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.017798;0;0;0.024273;0.015393;0;0.007557;0;0;0.030181;0.055467;0;0;0;0;0;0.025236;0.011201;0;0;0.035989;0.066508;0;0.016009;0;0;0.020104;0.024629;0;0;0.065037;0;0;0.098452;0.012956;0;0;0;0.057599;0.023354;0;0;0.057737;0;0.015484;0.023691;0;0;0.1748;0;0;0.007848;0;0.034832;0.078678;0.066629;0.154292;0;0;0.073205;0.417496;0.277292;0;0;0;0.122568;0;0.020751;0;0;0;0.044381;0.027476;0;0;0;0;0;0.021898;0;0;0.006609;0;0.026952;0;0;0.019261;0;0;0;0;0;0;0;0;0;0;0;0;0.082508;0;0;0;0;0;0.03601;0;0;0;0
"Bacteria;Planctomycetota;ODP123;others;";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011336;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014396;0;0;0;0;0;0.005913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010925;0;0;0;0;0;0;0;0;0;0;0;0;0.02054;0;0;0;0;0;0;0;0;0;0.006828;0;0;0;0;0;0;0.001991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Planctomycetota;OM190;others;";1.567225;0.1224;0.173065;1.692354;3.173327;0.021803;0;0.088846;2.959459;1.992603;0.203321;0.159505;0.902007;0.273418;0.915079;1.961084;0;0;0.14548;0.266517;1.131913;0.03294;0;1.528504;0;2.350975;0.696926;0.113819;0.223504;0.418264;2.411309;1.168708;0.281565;0.354041;0.433908;0.162477;1.400192;1.330135;0.020121;0.02003;0.098288;0.129668;0.689692;0;0;0.252356;0.151211;2.089498;0.960743;0.446268;0.043229;0.667814;0.048027;2.923418;2.121588;0.258987;0.086201;0;2.408838;1.482836;0.566158;0;0.680206;0.090692;2.324174;3.693027;0.723634;0.271993;0.105092;1.118711;0.424704;0.404158;0.026613;0.376039;0.21322;1.276024;0.632967;0.495262;0;0.326736;0.66711;0.804009;0.757007;0.157356;0.13326;0.508256;1.684352;1.190953;1.107615;0.722333;0.17459;3.658537;4.380485;1.442458;0.566877;2.158553;0.027668;1.720806;2.604305;0.892987;0.314083;0;3.755608;1.536477;0.936768;0.704579;2.721734;0.493693;2.692874;1.367807;1.202824;0.464268;0.094332;2.752291;1.393485;1.331753;0.039612;0.544444;0.045065;0;1.760032;1.300989;0.118953;0.284899;2.857471;1.011409;0.889053;0.3003;0.082508;2.00775;1.695312;3.140401;0.056308;0.0978;0.162045;3.020288;1.557132;0.082314;0.575961
"Bacteria;Planctomycetota;others;";0.439922;0.1768;0;0;0.264443;0;0;0.013002;0.293126;0.3118;0;0.338949;0.307503;0;0;0.172576;0;0;0.218221;0;0;0;0.034459;0.701267;0;0.162225;0.073064;0.01897;0.05496;0.065262;0.083149;0.067751;0.0534;0.030786;0.38199;0.071793;0.111812;0.112181;0.020121;0.024652;0.008547;0;0.233434;0;0;0.548865;0.280019;0.486285;0.702478;0.179949;0.528731;0.233502;0.352197;0.258709;0.500853;0.409174;0.527464;0;0.906077;0.312176;0.292211;0.094766;0.259552;0.174906;0.378942;0.47025;0.064941;0.233595;0.420366;0.575981;0.172536;0;0.159681;0.592805;0.023691;0.227089;0.290109;0.236706;0;0.15786;0.149118;0.196214;0.111462;0.236034;0.307522;0.544562;0.493208;0.289589;0.401035;0.54341;0.657284;0.165224;0.347659;0.098696;0.091926;0.549449;0.138341;0.156912;0.336039;0.102474;0.375533;0.261024;0.840808;0.279665;0.702576;0.50327;0.889996;0.270734;1.087063;0.880643;0.432886;0.315039;0.426739;0.366972;0.070855;0.167844;0;0.555554;0;0;0.084617;0.183671;0;0.037987;0.446479;0.051867;0.31621;0.3003;0.536303;0.172092;0.116117;0.076971;0;0;0.042011;0.225926;0.045798;0;0
"Bacteria;Planctomycetota;Phycisphaerae;Amsterdam-1B-07;others";0;0.0272;0;0;0;0;0;0;0;0.009744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007417;0;0;0;0;0;0;0;0;0;0;0.056779;0.078405;0;0.020661;0.028791;0.009976;0;0.040022;0.008624;0.025452;0.040208;0.010262;0;0;0;0;0;0.0179;0;0.010105;0;0.055664;0;0;0.004535;0.02212;0;0;0.006636;0.023691;0;0;0;0;0.022027;0;0;0.004644;0;0.010251;0;0;0.003836;0.019097;0;0;0;0;0;0.030642;0;0;0;0;0;0;0;0;0;0;0;0;0.005973;0.009912;0;0.006609;0;0.008984;0;0;0.005503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Planctomycetota;Phycisphaerae;B103G10;others";0;0;0;0;0;0;0;0;0.004343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005933;0;0;0;0;0;0.015114;0;0;0;0;0;0;0;0;0;0;0;0;0.020661;0.014396;0;0;0;0;0.001818;0.002365;0.016419;0;0;0.026015;0.036526;0;0.0179;0;0.010105;0;0;0;0;0;0;0;0;0;0;0;0.026374;0;0;0;0;0.004786;0;0;0;0;0;0.009589;0;0;0;0;0;0;0.030642;0;0;0;0;0;0;0;0;0.013478;0;0;0;0.006967;0.016521;0;0;0;0;0;0;0.011006;0;0;0;0;0;0;0;0;0;0;0.009165;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Planctomycetota;Phycisphaerae;C86;others";0;0;0;0;0;0;0;0;0.023885;0.034103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005933;0;0;0;0;0;0;0.012706;0.064104;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01868;0;0;0.035451;0;0.006157;0;0;0;0.018263;0;0.0179;0;0.050526;0.07524;0;0;0;0.003024;0.02212;0;0;0;0;0;0;0.007283;0;0;0.027469;0.009571;0.016255;0;0;0;0;0.023014;0;0;0;0.015736;0;0.015184;0;0;0;0;0.042005;0.073196;0.013656;0;0;0.023586;0;0;0;0;0;0;0;0.049743;0;0;0;0.03577;0;0;0;0;0.033847;0.022959;0;0;0.011162;0.051867;0.096238;0;0;0.014341;0;0.038485;0;0;0;0.005945;0;0;0
"Bacteria;Planctomycetota;Phycisphaerae;CCM11a;others";0.261203;0.272;0.015733;0;0.064108;0.021803;0.076453;0;0.167191;0.238723;0;0.149536;0.348502;0.010937;0;0.125509;0;0;0.127295;0;0;0;0;0.331735;0;0.095275;0.064632;0.01897;0.245491;0.204683;0.083149;0.025407;0.174764;0.082097;0.166889;0.336292;0.048283;0.112181;0.020121;0.023111;0;0.181535;0;0;0;0.712898;1.159276;0.471087;0.692147;0.496653;0.445601;0.15411;0.192106;0.206966;0.38178;0.449385;0.550045;0;0.265194;0.377214;0.520498;0;0.698109;0.019434;0.404203;0.30723;1.085448;0.38719;0.361981;0.368871;0.429128;0.202079;0.212905;0.378248;0.130301;0.183835;0.360438;0.633646;0;0.231284;0.129499;0.143573;0.43424;0.209808;0.287022;0.52641;0.139587;0.092056;0.241895;1.404906;0.379992;0.047208;0.027813;0.106288;0.183852;0.575615;0.096838;0.078456;0.294034;0.365979;0.245803;0.027476;0.224216;0.407708;0;0;0.683023;0.12442;0.313891;0.262318;0.383315;0.364782;0.220108;0.366972;0;0.286162;0;0.488887;0;0;0.135387;0.045917;0;0.075972;0.089296;0.077801;0.336832;0;0.371287;0.035853;0;0.034637;0;0.0652;0.084023;0.086207;0;0;0.173875
"Bacteria;Planctomycetota;Phycisphaerae;DG-20;others";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.031544;0.028002;0;0;0;0;0;0;0;0;0.024834;0.016419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010251;0;0;0;0;0.046388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016921;0;0;0;0;0.071872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Planctomycetota;Phycisphaerae;mle1-8;others";0;0.095199;0;0;0;0;0;0;0.021713;0;0;0;0;0;0;0;0;0;0.054555;0;0;0;0;0.016796;0;0;0.00562;0;0;0.005933;0;0;0;0;0.014834;0.015114;0;0.037394;0;0;0;0;0;0;0;0.195572;0.414426;0.060784;0.020661;0.03599;0.162942;0.01868;0.176097;0.008624;0.02727;0.263717;0.123144;0;0;0;0.155237;0.014579;0.0179;0.045346;0.010105;0.01254;0.027832;0.041599;0.163476;0.043841;0.008848;0;0.199601;0.11281;0;0;0;0.072832;0.041946;0.055068;0;0;0.01161;0.052452;0.05638;0.081684;0;0;0.025463;0.039762;0.071891;0;0;0;0;0.026164;0.062253;0;0;0.014639;0.129731;0;0;0;0;0;0.020698;0.014931;0;0;0.023131;0;0.053904;0;0;0.011006;0;0;0;0;0;0;0;0;0.011162;0;0;0;0.288779;0;0;0;0;0;0.012003;0.008918;0;0;0
"Bacteria;Planctomycetota;Phycisphaerae;MSBL9;4572-13";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.020996;0;0;0;0;0;0;0;0;0;0;0.025961;0;0;0;0;0;0;0;0;0;0;0.037853;0;0.015196;0.041322;0.014396;0.019952;0.01868;0;0;0.001818;0.008278;0.020524;0;0;0;0;0;0.053701;0.019434;0;0;0;0;0;0.040818;0.008848;0;0.026613;0.070782;0;0.027035;0.017582;0.029133;0;0.011014;0;0;0;0;0.010251;0;0;0;0.006366;0;0;0;0;0;0;0.06541;0;0;0;0;0;0;0;0.006739;0;0;0;0.001991;0;0;0;0;0;0;0;0;0;0.066667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Planctomycetota;Phycisphaerae;MSBL9;KCLunmb-38-53";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.013272;0;0.021627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Planctomycetota;Phycisphaerae;MSBL9;others";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.021594;0;0;0;0;0.002727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.013272;0;0;0;0;0;0;0.007283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.039246;0;0;0;0;0;0;0;0.010108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009165;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Planctomycetota;Phycisphaerae;MSBL9;SG8-4";0.068738;1.495992;0;0;0;0;0;0;0.019541;0.014616;0;0.199382;0.041;0;0;0.031377;0;0;0;0;0;0;0.068918;0.096581;0.048193;0;0.025291;0.009485;0.010992;0.056362;0;0;0.009709;0.020524;0.381988;0.143586;0;0.032052;0;0;0;0.0389;0;0;0;3.173308;2.189742;0.243141;1.022726;0.971717;1.06744;0.224162;1.18466;0;0.091809;0.762774;0.974884;0;0;0.143081;0.721395;0.029158;1.30672;0.194339;0.030315;0.02508;0.055665;0.620781;1.38954;0.255489;0.460096;0.519631;0.758482;1.291783;0.236911;0.232495;0.342855;0.721049;0;0.781964;0.019621;0.014358;0.067341;0.445842;2.531911;0.61717;0.018612;0.003836;0.184603;1.61034;1.899966;0;0;0.015184;0.628161;0.719516;0.345852;0;0;0.014639;0.525745;0.590739;0.168161;0.087606;0;0.50327;0.382907;0.599193;0.046257;0.056211;0.142092;0.281877;1.527271;0;0;0.005503;0;3.155551;0;0;0;0;0;0.05698;0;0;0.016039;0.3003;3.052805;0.014341;0;0;0;0;0.078021;0;0;0;0
"Bacteria;Planctomycetota;Phycisphaerae;MSBL9;SM23-30";0;0.0272;0;0;0;0;0;0;0;0.009744;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016796;0;0;0;0;0;0;0;0;0;0;0;0.007557;0;0;0;0;0;0;0;0;0;0.069397;0.078406;0;0;0;0.069834;0;0.048027;0;0.002727;0.026017;0.032839;0;0;0;0.018263;0;0;0;0;0;0;0.0064;0;0.007559;0;0;0;0;0;0;0;0.021849;0;0.018356;0;0.004786;0;0;0.046129;0;0;0;0;0.013254;0;0;0;0;0;0;0;0;0;0;0.010242;0;0;0;0;0;0;0.005973;0;0;0;0;0.013476;0;0;0;0;0.033333;0;0;0;0;0;0;0;0;0.011457;0;0;0.021512;0;0.011546;0;0;0;0;0;0;0
"Bacteria;Planctomycetota;Phycisphaerae;MSBL9;ST-NAGAB-D1";0;0;0;0;0;0;0;0;0;0;0;0.019938;0;0;0;0;0;0;0;0;0;0;0;0.016797;0;0;0;0;0;0;0;0;0;0;0.014834;0;0;0;0;0;0;0;0;0;0;0;0.011201;0.015196;0;0;0;0;0;0;0.001818;0.002365;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009071;0.039816;0;0;0.004424;0;0.010814;0.026374;0;0;0;0;0;0;0;0;0;0;0;0;0.026508;0;0;0;0;0;0.039246;0;0;0;0;0;0.027476;0;0;0;0;0.020698;0.001991;0;0;0;0;0.013476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Planctomycetota;Phycisphaerae;others;";0;0.1224;0;0;0;0;0;0;0.017371;0.019487;0;0;0;0;0;0;0;0;0;0.136036;0;0;0;0.016797;0;0;0;0;0.014656;0.017799;0;0;0;0.010262;0.014835;0.056678;0;0;0;0.004622;0;0.0389;0;0;0;0.164029;0.184814;0;0.051653;0.165551;0.259378;0.01401;0.112062;0;0.01818;0.15137;0.24834;0;0;0.026015;0.200894;0;0.223754;0.025912;0;0;0.120606;0.140798;0.175153;0.037794;0.026544;0;0;0.059724;0.059228;0;0.061538;0.080117;0.062919;0.047726;0;0.019143;0.069665;0.445842;0.138385;0.535486;0;0.011507;0.082754;0.291585;0.164321;0;0;0;0.045963;0;0.083004;0;0;0.014639;0.324321;0.027476;0;0.030325;0;0.100654;0.020698;0.056736;0.01652;0;0.02974;0.033162;0.130268;0;0;0.03577;0;0.199999;0;0;0;0.05357;0;0.018993;0;0;0.128316;0;0;0;0;0;0;0;0;0;0;0;0.021734
"Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;AKAU3564_sediment_group";0.068738;0.108799;0;0;0;0;0;0;0.008685;0;0;0.019938;0.041;0.131241;0;0;0;0;0.07274;0;0;0;0;0.04619;0;0;0;0.009485;0;0.026698;0;0;0.009709;0.010262;0.107549;0;0;0;0;0.003082;0;0;0;0;0;0.359602;0.151211;0.189955;0.206611;0.215937;0.276005;0.116751;0.160089;0;0.065448;0.216412;0.375586;0;0.110497;0.091052;0.283079;0;0.384856;0.06478;0.035368;0;0;0.089598;0.1518;0.125476;0.181384;0.115474;0.053226;0.1106;0.023691;0.086511;0.140659;0.364166;0;0.044052;0.007848;0.007179;0.030187;0.183582;0.251144;0.31766;0.018612;0.024932;0.241892;0.841619;0.503232;0;0;0;0.030642;0.418628;0.138341;0;0;0;0.249217;0.06869;0.224215;0.074129;0;0.352289;0.351859;0.218976;0.059474;0.037474;0.062785;0.033162;0.440215;0;0;0.013758;0;0.544443;0;0;0;0;0;0.104463;0;0;0;0;0.082508;0;0;0;0;0;0;0;0;0;0
"Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae";0.206213;0.2584;0.275331;0.096313;0.336566;0;0;0.032505;0.288785;0.267953;0;0.039876;0.143501;0.098431;0.058564;0.407905;0;0;0.090925;0.069405;0.025294;0;0;0.184763;0;0.229175;0.185471;0.009485;0.043968;0.169088;0.194013;0.135504;0.019418;0.015393;0.103841;0.143585;0.15501;0.154918;0;0.013867;0;0.207468;0.175076;0;0;0.201883;0.084006;0.136765;0;0.424675;0.063182;0.11208;0.096054;0.620904;0.432681;0.21996;0.055414;0;0.044199;0.091052;0.22829;0.043738;0.689161;0;0.449676;0.65208;0.463868;0.105599;0.093415;0.27968;0.145992;0;0.106453;0.199078;0.260601;0.081104;0.035164;0.112891;0;0.09545;0.062785;0.141178;0.283297;0.078678;0.087132;0.217824;0.139589;0.214794;0.260992;0.225317;0.05135;0.18883;0.375473;0.144247;0.15321;0.222394;0.020751;0.088918;0.196023;0.263504;0.198011;0;0;0.212274;0;0;0.393255;0.101525;0.1619;0.112422;0.204875;0.149229;0.06738;0;0.094474;0.244889;0.039612;0.122221;0;0;0.033847;0.221935;0;0.018993;0.200916;0.155601;0.304754;0;0.288778;0.200776;0.139341;0.269398;0.030714;0;0.030008;0.273486;0.091596;0.023518;0.086936
"Bacteria;Planctomycetota;Phycisphaerae;Pla1_lineage;others";0.041243;0.0272;0.0236;0.027518;0;0;0;0.006501;0;0;0;0.039876;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00515;0;0.023712;0.021984;0.050428;0;0;0.019418;0.051311;0.014834;0.02645;0;0;0;0;0;0;0.631333;0;0;0.075706;0.100807;0;0.082644;0.079177;0.093109;0.00934;0.040022;0.017247;0.042723;0.079232;0.057468;0;0.044199;0.05203;0.073052;0;0.134251;0.019434;0.015158;0;0.018555;0.095999;0.081738;0.098266;0.048664;0.057737;0;0.02212;0.023691;0;0.087912;0.101966;0;0;0;0.009572;0.03251;0.104904;0.092256;0.09076;0.018612;0.023014;0.025464;0.404242;0.04108;0;0;0;0.045963;0;0.034585;0.010461;0;0;0.109246;0;0;0.070758;0;0;0.031046;0.034839;0.023128;0;0.033044;0.132648;0.026952;0;0;0.011006;0;0.122222;0;0;0;0.030611;0;0;0.022324;0;0.004583;0;0.165016;0;0;0.007697;0;0;0;0.01189;0;0;0.021734
"Bacteria;Planctomycetota;Phycisphaerae;S-70;others";0;0;0.015733;0;0.056094;0;0;0;0.047769;0.170516;0;0.019938;0;0;0;0;0;0;0;0;0;0;0;0.033593;0;0.0206;0.011241;0;0;0.014832;0;0.025407;0.009709;0.010262;0.022251;0.037785;0.005082;0;0;0;0;0;0.610112;0;0;0.050471;0.011201;0;0;0;0;0;0;0;0.019089;0.013008;0.020524;0;0;0;0;0;0.0358;0;0.030315;0.01254;0.046387;0.044798;0;0.030236;0.008848;0;0;0.017696;0;0;0;0.025492;0;0.014684;0.007848;0;0.032509;0;0.035877;0.108912;0;0.028768;0.063656;0.212062;0;0;0;0;0.030642;0;0;0;0;0.029278;0.092178;0;0;0.010108;0;0.100654;0.020698;0.019907;0.075994;0.037474;0.05948;0.033162;0.04492;0;0;0.005503;0;0.2;0;0;0;0.022959;0;0;0;0;0.018331;0;0;0.028682;0;0.019243;0;0;0;0.026754;0;0;0
"Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
